,rotation,max_val,rotation_reverse,max_val_reverse,translation,x,y,z,score,reversed_diff,reversed_best,file_name,channel,roll,pitch,yaw,channel_reverse,roll_reverse,pitch_reverse,yaw_reverse
15,"pitch/theta/X: 226.54, yaw/phi/Y: 88.65, roll/Z: 295.00",115.31855590434165,"pitch/theta/X: 226.54, yaw/phi/Y: 88.65, roll/Z: 295.00",115.93001555127081,"x: 0.99, y: -0.06, z: 22.04",0.9857753184398913,-0.05687165298691681,22.043276351518145,0.027470549140607453,0.6114596469291627,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15341532.png,rb,295,226.537,88.65,rb,295,226.537,88.65
16,"pitch/theta/X: 40.12, yaw/phi/Y: -75.15, roll/Z: 41.00",120.42834382582119,"pitch/theta/X: 40.12, yaw/phi/Y: -75.15, roll/Z: 41.00",119.39146479704769,"x: 0.99, y: -0.06, z: 22.20",0.9928335386324363,-0.05727885799802517,22.20110775117255,0.027538361145819035,-1.0368790287734981,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15341532.png,rb,41,40.124,-75.15,rb,41,40.124,-75.15
17,"pitch/theta/X: 20.06, yaw/phi/Y: -82.35, roll/Z: 62.00",122.24147091761479,"pitch/theta/X: 20.06, yaw/phi/Y: -82.35, roll/Z: 62.00",121.28862888710842,"x: 0.99, y: -0.06, z: 22.05",0.9859043396692173,-0.05687909651937793,22.046161441619354,0.02761912491284471,-0.9528420305063747,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15341532.png,rb,62,20.062,-82.35,rb,62,20.062,-82.35
18,"pitch/theta/X: 190.03, yaw/phi/Y: -85.95, roll/Z: 249.00",117.76402935090233,"pitch/theta/X: 190.03, yaw/phi/Y: -85.95, roll/Z: 249.00",117.17138937055059,"x: 0.98, y: -0.06, z: 21.81",0.9753929042211796,-0.0562726675512219,21.81111145396198,0.0287059439862698,-0.5926399803517484,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15341532.png,rg,249,190.031,-85.95,rg,249,190.031,-85.95
19,"pitch/theta/X: 157.57, yaw/phi/Y: -81.45, roll/Z: 282.00",117.5148908043894,"pitch/theta/X: 157.57, yaw/phi/Y: -81.45, roll/Z: 282.00",116.81130744785146,"x: 1.00, y: -0.06, z: 22.28",0.9963095223401629,-0.05747939551962478,22.278835472722786,0.030048055611204633,-0.7035833565379335,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15341532.png,rb,282,157.57,-81.45,rb,282,157.57,-81.45
20,"pitch/theta/X: 4.04, yaw/phi/Y: 89.55, roll/Z: 73.00",114.64390493890814,"pitch/theta/X: 4.04, yaw/phi/Y: 89.55, roll/Z: 73.00",115.27284708208322,"x: 0.99, y: -0.06, z: 22.06",0.9866632880770178,-0.056922882004443336,22.06313255986176,0.030455703826506975,0.628942143175081,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15341532.png,rb,73,4.045,89.55,rb,73,4.045,89.55
21,"pitch/theta/X: 4.04, yaw/phi/Y: 89.55, roll/Z: 72.00",114.59397008671586,"pitch/theta/X: 4.04, yaw/phi/Y: 89.55, roll/Z: 72.00",115.2372414962414,"x: 0.99, y: -0.06, z: 22.07",0.9868454356948899,-0.05693339052085904,22.06720562823994,0.030653656287542352,0.6432714095255392,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15341532.png,rg,72,4.045,89.55,rg,72,4.045,89.55
22,"pitch/theta/X: 330.47, yaw/phi/Y: -35.55, roll/Z: 286.00",93.09403474631614,"pitch/theta/X: 330.47, yaw/phi/Y: -35.55, roll/Z: 286.00",92.09981785207657,"x: 0.73, y: -0.04, z: 16.29",0.7285449345840531,-0.04203143853369538,16.291255245618366,0.03141566673614782,-0.994216894239571,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15341532.png,rb,286,330.466,-35.55,rb,286,330.466,-35.55
23,"pitch/theta/X: 137.51, yaw/phi/Y: -88.65, roll/Z: 303.00",119.8760588344104,"pitch/theta/X: 137.51, yaw/phi/Y: -88.65, roll/Z: 303.00",119.16398150384637,"x: 0.98, y: -0.06, z: 21.81",0.9754384411256479,-0.05627529468032584,21.812129721056532,0.03297026312516438,-0.7120773305640284,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15341532.png,rb,303,137.508,-88.65,rb,303,137.508,-88.65
24,"pitch/theta/X: 137.51, yaw/phi/Y: -88.65, roll/Z: 303.00",119.76594955147367,"pitch/theta/X: 137.51, yaw/phi/Y: -88.65, roll/Z: 303.00",119.06928879670075,"x: 0.98, y: -0.06, z: 21.83",0.9760683683041224,-0.05631163663293013,21.82621574919773,0.033006091935697174,-0.6966607547729211,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15341532.png,rg,303,137.508,-88.65,rg,303,137.508,-88.65
25,"pitch/theta/X: 259.00, yaw/phi/Y: 84.15, roll/Z: 327.00",113.89386410294091,"pitch/theta/X: 259.00, yaw/phi/Y: 84.15, roll/Z: 327.00",114.68548870295079,"x: 0.96, y: -0.06, z: 21.45",0.9592652505554182,-0.05534222599358182,21.450475191310787,0.033188569656995626,0.7916246000098823,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15341532.png,rb,327,258.998,84.15,rb,327,258.998,84.15
26,"pitch/theta/X: 125.11, yaw/phi/Y: -76.95, roll/Z: 314.00",114.59678952944407,"pitch/theta/X: 125.11, yaw/phi/Y: -76.95, roll/Z: 314.00",113.61932949758882,"x: 0.99, y: -0.06, z: 22.09",0.9877561737842505,-0.056985933102937536,22.08757097013083,0.03337266900982072,-0.9774600318552444,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15341532.png,rg,314,125.109,-76.95,rg,314,125.109,-76.95
27,"pitch/theta/X: 242.55, yaw/phi/Y: -83.25, roll/Z: 197.00",115.88225355769539,"pitch/theta/X: 242.55, yaw/phi/Y: -83.25, roll/Z: 197.00",115.39547763090054,"x: 0.97, y: -0.06, z: 21.59",0.9656480066650208,-0.05571046192298198,21.59320229572945,0.033473000609236886,-0.4867759267948486,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15341532.png,rb,197,242.554,-83.25,rb,197,242.554,-83.25
28,"pitch/theta/X: 52.52, yaw/phi/Y: -86.85, roll/Z: 28.00",121.29090623630147,"pitch/theta/X: 52.52, yaw/phi/Y: -86.85, roll/Z: 28.00",120.44462052323145,"x: 0.97, y: -0.06, z: 21.80",0.9747402085904713,-0.056235012034065654,21.796516292273513,0.03430120428257841,-0.8462857130700172,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15341532.png,rg,28,52.523,-86.85,rg,28,52.523,-86.85
29,"pitch/theta/X: 52.52, yaw/phi/Y: -86.85, roll/Z: 28.00",120.73143995772536,"pitch/theta/X: 52.52, yaw/phi/Y: -86.85, roll/Z: 28.00",119.87611241677108,"x: 0.97, y: -0.06, z: 21.78",0.9742241236731668,-0.05620523790422116,21.784975931868672,0.034540079931007356,-0.8553275409542778,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15341532.png,rb,28,52.523,-86.85,rb,28,52.523,-86.85
30,"pitch/theta/X: 73.70, yaw/phi/Y: 49.95, roll/Z: 142.00",112.90314482924236,"pitch/theta/X: 73.70, yaw/phi/Y: 49.95, roll/Z: 142.00",113.38563633512425,"x: 0.94, y: -0.05, z: 21.01",0.9394794655640579,-0.05420073839792643,21.008038138731177,0.0347521580473035,0.4824915058818817,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15341532.png,rg,142,73.703,49.95,rg,142,73.703,49.95
31,"pitch/theta/X: 223.61, yaw/phi/Y: 39.15, roll/Z: 84.00",86.342816336115,"pitch/theta/X: 223.61, yaw/phi/Y: 39.15, roll/Z: 84.00",86.96538716404156,"x: 0.71, y: -0.04, z: 15.82",0.7074461688471981,-0.04081420204887682,15.819458158479389,0.035434035234509775,0.6225708279265518,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15341532.png,rb,84,223.61,39.15,rb,84,223.61,39.15
32,"pitch/theta/X: 206.47, yaw/phi/Y: 81.45, roll/Z: 273.00",117.75877203166267,"pitch/theta/X: 206.47, yaw/phi/Y: 81.45, roll/Z: 273.00",118.47798480403671,"x: 0.98, y: -0.06, z: 21.91",0.9799541841520611,-0.05653581831646507,21.913107874598868,0.035672219012442136,0.7192127723740356,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15341532.png,rg,273,206.475,81.45,rg,273,206.475,81.45
33,"pitch/theta/X: 55.45, yaw/phi/Y: -37.35, roll/Z: 232.00",91.67755320116026,"pitch/theta/X: 55.45, yaw/phi/Y: -37.35, roll/Z: 232.00",92.03598566230761,"x: 0.79, y: -0.05, z: 17.62",0.7877656788447296,-0.04544801993334978,17.61551160207356,0.036315468334767065,0.35843246114734484,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15341532.png,rb,232,55.45,-37.35,rb,232,55.45,-37.35
34,"pitch/theta/X: 327.54, yaw/phi/Y: -85.05, roll/Z: 112.00",118.92324491217671,"pitch/theta/X: 327.54, yaw/phi/Y: -85.05, roll/Z: 112.00",118.33965214694514,"x: 0.97, y: -0.06, z: 21.74",0.9723874685262897,-0.05609927703036287,21.743905825722045,0.03776479644437836,-0.5835927652315718,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15341532.png,rb,112,327.539,-85.05,rb,112,327.539,-85.05
35,"pitch/theta/X: 327.54, yaw/phi/Y: -85.05, roll/Z: 113.00",118.7783695223604,"pitch/theta/X: 327.54, yaw/phi/Y: -85.05, roll/Z: 113.00",118.06621634538755,"x: 0.97, y: -0.06, z: 21.66",0.9687976425573931,-0.05589217168600345,21.66363243643545,0.03785549454873491,-0.712153176972862,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15341532.png,rg,113,327.539,-85.05,rg,113,327.539,-85.05
36,"pitch/theta/X: 0.00, yaw/phi/Y: -89.55, roll/Z: 78.00",124.67410438718595,"pitch/theta/X: 0.00, yaw/phi/Y: -89.55, roll/Z: 78.00",124.17992710218655,"x: 0.97, y: -0.06, z: 21.67",0.9691847062453713,-0.055914502283386805,21.672287706739077,0.0386251071217589,-0.4941772849993953,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15341532.png,rb,78,0.0,-89.55,rb,78,0.0,-89.55
37,"pitch/theta/X: 0.00, yaw/phi/Y: -89.55, roll/Z: 78.00",124.70711781694293,"pitch/theta/X: 0.00, yaw/phi/Y: -89.55, roll/Z: 78.00",124.2216597539912,"x: 0.97, y: -0.06, z: 21.67",0.9692985485065414,-0.055921070106146636,21.67483337447544,0.03870490077090738,-0.48545806295172156,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15341532.png,rg,78,0.0,-89.55,rg,78,0.0,-89.55
38,"pitch/theta/X: 177.63, yaw/phi/Y: -74.25, roll/Z: 263.00",115.38485642666254,"pitch/theta/X: 177.63, yaw/phi/Y: -74.25, roll/Z: 263.00",114.97567159010089,"x: 0.97, y: -0.06, z: 21.73",0.9716816465070351,-0.056058556529252034,21.728122685756603,0.03875201853901769,-0.40918483656164994,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15341532.png,rg,263,177.632,-74.25,rg,263,177.632,-74.25
39,"pitch/theta/X: 174.01, yaw/phi/Y: 85.95, roll/Z: 241.00",117.06325927682406,"pitch/theta/X: 174.01, yaw/phi/Y: 85.95, roll/Z: 241.00",117.65466187510826,"x: 0.99, y: -0.06, z: 22.23",0.9939719612441371,-0.05734453622562329,22.226564428536165,0.03976992882911137,0.5914025982842048,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15341532.png,rg,241,174.014,85.95,rg,241,174.014,85.95
40,"pitch/theta/X: 275.02, yaw/phi/Y: -87.75, roll/Z: 165.00",117.87595911779533,"pitch/theta/X: 275.02, yaw/phi/Y: -87.75, roll/Z: 165.00",117.33089662200828,"x: 0.97, y: -0.06, z: 21.66",0.9687217477166129,-0.05588779313749691,21.661935324611207,0.039783790548303166,-0.5450624957870502,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15341532.png,rg,165,275.016,-87.75,rg,165,275.016,-87.75
0,"pitch/theta/X: 55.45, yaw/phi/Y: -37.35, roll/Z: 38.00",108.66286569167185,"pitch/theta/X: 55.45, yaw/phi/Y: -37.35, roll/Z: 38.00",109.50697116930392,"x: 0.79, y: -0.09, z: 17.89",0.7921931953191088,-0.09229435285271172,17.886502490835607,0.023996021926760563,0.8441054776320698,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15344411.png,rb,38,55.45,-37.35,rb,38,55.45,-37.35
1,"pitch/theta/X: 138.63, yaw/phi/Y: 40.95, roll/Z: 20.00",120.29916359893494,"pitch/theta/X: 138.63, yaw/phi/Y: 40.95, roll/Z: 20.00",119.79433997195761,"x: 0.93, y: -0.11, z: 21.08",0.9334869959582666,-0.10875576651940971,21.076698937870102,0.027714963866164455,-0.504823626977327,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15344411.png,rb,20,138.626,40.95,rb,20,138.626,40.95
2,"pitch/theta/X: 275.02, yaw/phi/Y: -87.75, roll/Z: 163.00",139.90013379754294,"pitch/theta/X: 275.02, yaw/phi/Y: -87.75, roll/Z: 163.00",139.08081734118363,"x: 0.97, y: -0.11, z: 21.99",0.9740212894382302,-0.11347820847824043,21.991900867876055,0.029219540570580904,-0.819316456359303,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15344411.png,rb,163,275.016,-87.75,rb,163,275.016,-87.75
3,"pitch/theta/X: 275.02, yaw/phi/Y: -87.75, roll/Z: 163.00",140.01184421356547,"pitch/theta/X: 275.02, yaw/phi/Y: -87.75, roll/Z: 163.00",139.23816620254593,"x: 0.97, y: -0.11, z: 22.00",0.9741663000908606,-0.11349510292320707,21.99517498511765,0.029517515946388212,-0.7736780110195411,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15344411.png,rg,163,275.016,-87.75,rg,163,275.016,-87.75
4,"pitch/theta/X: 295.08, yaw/phi/Y: -80.55, roll/Z: 141.00",142.12144712738703,"pitch/theta/X: 295.08, yaw/phi/Y: -80.55, roll/Z: 141.00",140.647630469956,"x: 0.97, y: -0.11, z: 21.96",0.9727009292853337,-0.11332438011091267,21.962089168781528,0.030155267124284818,-1.4738166574310299,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15344411.png,rg,141,295.078,-80.55,rg,141,295.078,-80.55
5,"pitch/theta/X: 242.55, yaw/phi/Y: -83.25, roll/Z: 194.00",139.759143774153,"pitch/theta/X: 242.55, yaw/phi/Y: -83.25, roll/Z: 194.00",138.59609694649058,"x: 0.98, y: -0.11, z: 22.06",0.977158098818811,-0.1138436619983081,22.062725193470563,0.030462566461153168,-1.1630468276624129,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15344411.png,rg,194,242.554,-83.25,rg,194,242.554,-83.25
6,"pitch/theta/X: 165.23, yaw/phi/Y: -62.55, roll/Z: 273.00",120.45007021258968,"pitch/theta/X: 165.23, yaw/phi/Y: -62.55, roll/Z: 273.00",119.97068165698225,"x: 0.91, y: -0.11, z: 20.51",0.9086062208227589,-0.10585703543566122,20.514929347996365,0.030937931296239896,-0.47938855560742866,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15344411.png,rg,273,165.233,-62.55,rg,273,165.233,-62.55
7,"pitch/theta/X: 262.62, yaw/phi/Y: -76.05, roll/Z: 171.00",140.39120905836586,"pitch/theta/X: 262.62, yaw/phi/Y: -76.05, roll/Z: 171.00",138.91391303333486,"x: 0.97, y: -0.11, z: 21.79",0.9650382611147662,-0.11243164207162326,21.789077920857224,0.03128197269270444,-1.477296025030995,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15344411.png,rg,171,262.616,-76.05,rg,171,262.616,-76.05
8,"pitch/theta/X: 0.00, yaw/phi/Y: -89.55, roll/Z: 72.00",147.87810099005182,"pitch/theta/X: 0.00, yaw/phi/Y: -89.55, roll/Z: 72.00",145.8342206500886,"x: 0.97, y: -0.11, z: 22.01",0.9747463427013814,-0.11356268070307357,22.008271454084028,0.03154286159000688,-2.0438803399632093,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15344411.png,rg,72,0.0,-89.55,rg,72,0.0,-89.55
9,"pitch/theta/X: 0.00, yaw/phi/Y: -89.55, roll/Z: 73.00",147.83155354619123,"pitch/theta/X: 0.00, yaw/phi/Y: -89.55, roll/Z: 73.00",145.8121918942021,"x: 0.97, y: -0.11, z: 22.01",0.9746318606071996,-0.11354934298336307,22.00568662468277,0.03170243026040309,-2.0193616519891293,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15344411.png,rb,73,0.0,-89.55,rb,73,0.0,-89.55
10,"pitch/theta/X: 68.97, yaw/phi/Y: 80.55, roll/Z: 134.00",139.14226752001588,"pitch/theta/X: 68.97, yaw/phi/Y: 80.55, roll/Z: 134.00",140.44616047020696,"x: 1.02, y: -0.12, z: 23.08",1.0223708938810037,-0.1191111721026412,23.08356048500799,0.03184384215321817,1.3038929501910843,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15344411.png,rg,134,68.967,80.55,rg,134,68.967,80.55
11,"pitch/theta/X: 93.77, yaw/phi/Y: 57.15, roll/Z: 158.00",138.11088013744367,"pitch/theta/X: 93.77, yaw/phi/Y: 57.15, roll/Z: 158.00",139.87128300095023,"x: 0.99, y: -0.12, z: 22.34",0.9893847864774257,-0.11526813046338938,22.33878497352508,0.03245792481353199,1.760402863506556,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15344411.png,rg,158,93.766,57.15,rg,158,93.766,57.15
12,"pitch/theta/X: 327.54, yaw/phi/Y: -85.05, roll/Z: 112.00",141.43257029435088,"pitch/theta/X: 327.54, yaw/phi/Y: -85.05, roll/Z: 112.00",140.26901249772513,"x: 0.97, y: -0.11, z: 22.00",0.9742426214869818,-0.1135039947363474,21.99689820471849,0.034609344005500975,-1.1635577966257529,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15344411.png,rg,112,327.539,-85.05,rg,112,327.539,-85.05
13,"pitch/theta/X: 52.52, yaw/phi/Y: -86.85, roll/Z: 21.00",144.45095575755732,"pitch/theta/X: 52.52, yaw/phi/Y: -86.85, roll/Z: 21.00",143.18691039762837,"x: 0.98, y: -0.11, z: 22.13",0.9802185868032708,-0.11420022370523546,22.131826299464237,0.035127585477644274,-1.2640453599289572,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15344411.png,rg,21,52.523,-86.85,rg,21,52.523,-86.85
14,"pitch/theta/X: 52.52, yaw/phi/Y: -86.85, roll/Z: 22.00",143.84241802526148,"pitch/theta/X: 52.52, yaw/phi/Y: -86.85, roll/Z: 22.00",142.6186075382436,"x: 0.98, y: -0.11, z: 22.12",0.9796996013096467,-0.11413975937588115,22.120108406178524,0.03513241149498858,-1.2238104870178859,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15344411.png,rb,22,52.523,-86.85,rb,22,52.523,-86.85
15,"pitch/theta/X: 137.51, yaw/phi/Y: -88.65, roll/Z: 301.00",142.13115379574543,"pitch/theta/X: 137.51, yaw/phi/Y: -88.65, roll/Z: 301.00",141.08405703815268,"x: 0.98, y: -0.11, z: 22.16",0.9815542112353918,-0.11435583043519128,22.161982642478932,0.035548748799280216,-1.0470967575927546,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15344411.png,rg,301,137.508,-88.65,rg,301,137.508,-88.65
16,"pitch/theta/X: 137.51, yaw/phi/Y: -88.65, roll/Z: 301.00",142.28738788024515,"pitch/theta/X: 137.51, yaw/phi/Y: -88.65, roll/Z: 301.00",141.21902604013837,"x: 0.98, y: -0.11, z: 22.15",0.9809207436475857,-0.11428202838612651,22.147679919791962,0.03595828048214103,-1.0683618401067747,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15344411.png,rb,301,137.508,-88.65,rb,301,137.508,-88.65
17,"pitch/theta/X: 327.54, yaw/phi/Y: -85.05, roll/Z: 112.00",141.4944064954407,"pitch/theta/X: 327.54, yaw/phi/Y: -85.05, roll/Z: 112.00",140.56066853513238,"x: 0.98, y: -0.11, z: 22.08",0.977852623523514,-0.11392457749788511,22.078406491838205,0.03608872616773043,-0.9337379603083207,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15344411.png,rb,112,327.539,-85.05,rb,112,327.539,-85.05
18,"pitch/theta/X: 81.37, yaw/phi/Y: 68.85, roll/Z: 147.00",135.66605265657262,"pitch/theta/X: 81.37, yaw/phi/Y: 68.85, roll/Z: 147.00",137.25689905249257,"x: 1.03, y: -0.12, z: 23.18",1.0266448920637903,-0.11960911363849984,23.180060782655012,0.037135788125399194,1.5908463959199537,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15344411.png,rg,147,81.366,68.85,rg,147,81.366,68.85
19,"pitch/theta/X: 68.97, yaw/phi/Y: 80.55, roll/Z: 133.00",138.6863676437836,"pitch/theta/X: 68.97, yaw/phi/Y: 80.55, roll/Z: 133.00",139.93551447117932,"x: 1.02, y: -0.12, z: 23.01",1.019127234545853,-0.11873327004417707,23.010323651972303,0.03724364773527658,1.2491468273957196,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15344411.png,rb,133,68.967,80.55,rb,133,68.967,80.55
20,"pitch/theta/X: 121.49, yaw/phi/Y: 83.25, roll/Z: 184.00",142.68246900582724,"pitch/theta/X: 121.49, yaw/phi/Y: 83.25, roll/Z: 184.00",144.3818607523217,"x: 1.02, y: -0.12, z: 23.00",1.0187837882633077,-0.11869325688504556,23.002569163768523,0.0372548329946778,1.699391746494456,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15344411.png,rb,184,121.491,83.25,rb,184,121.491,83.25
21,"pitch/theta/X: 47.79, yaw/phi/Y: -56.25, roll/Z: 32.00",127.6544756021461,"pitch/theta/X: 47.79, yaw/phi/Y: -56.25, roll/Z: 32.00",125.5511666720265,"x: 0.86, y: -0.10, z: 19.47",0.8622562369583605,-0.10045703731553714,19.468418084406427,0.037532482948138046,-2.10330893011961,False,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15344411.png,rg,32,47.787,-56.25,rg,32,47.787,-56.25
22,"pitch/theta/X: 121.49, yaw/phi/Y: 83.25, roll/Z: 184.00",142.64782757643073,"pitch/theta/X: 121.49, yaw/phi/Y: 83.25, roll/Z: 184.00",144.313903551142,"x: 1.02, y: -0.12, z: 23.02",1.0194630486887863,-0.11877239402199452,23.017905818215997,0.038018648156642715,1.6660759747112763,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15344411.png,rg,184,121.491,83.25,rg,184,121.491,83.25
23,"pitch/theta/X: 73.70, yaw/phi/Y: 49.95, roll/Z: 309.00",135.86085050119388,"pitch/theta/X: 73.70, yaw/phi/Y: 49.95, roll/Z: 309.00",137.28032999539445,"x: 0.94, y: -0.11, z: 21.30",0.9435614202462635,-0.10992948585393361,21.304163925180937,0.038120738072093846,1.4194794942005728,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15344411.png,rb,309,73.703,49.95,rb,309,73.703,49.95
24,"pitch/theta/X: 89.03, yaw/phi/Y: 87.75, roll/Z: 154.00",139.2195701505464,"pitch/theta/X: 89.03, yaw/phi/Y: 87.75, roll/Z: 154.00",140.55899370208735,"x: 1.00, y: -0.12, z: 22.60",1.000886420872889,-0.11660812670363754,22.59847416737162,0.03829781388992709,1.3394235515409605,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15344411.png,rb,154,89.03,87.75,rb,154,89.03,87.75
25,"pitch/theta/X: 89.03, yaw/phi/Y: 87.75, roll/Z: 154.00",139.14060284616386,"pitch/theta/X: 89.03, yaw/phi/Y: 87.75, roll/Z: 154.00",140.49942456758083,"x: 1.00, y: -0.12, z: 22.62",1.001794645486731,-0.11671393928000749,22.618980480621612,0.03895130530346419,1.358821721416973,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15344411.png,rg,154,89.03,87.75,rg,154,89.03,87.75
0,"pitch/theta/X: 138.63, yaw/phi/Y: 40.95, roll/Z: 14.00",112.69585490818135,"pitch/theta/X: 138.63, yaw/phi/Y: 40.95, roll/Z: 14.00",113.02427489282024,"x: 0.90, y: -0.17, z: 20.64",0.8962727311771878,-0.16860576131056007,20.63718008697186,0.010490820133263079,0.32841998463889865,True,test_images/dynamic_unknowndeg_0to360_5degstep/A240105_15350958.png,rb,14,138.626,40.95,rb,14,138.626,40.95
